LocationId,Name,ParentId,Level,Active,IsDeleted,IsShow,Code,ParentName,Path
4546119345,Phường 4,4546100000,3,1,0,1,phuong 4,Thị xã Đông Hà,root/tinhquangtri/thixadongha/phuong4
4546119348,Phường 5,4546100000,3,1,0,1,phuong 5,Thị xã Đông Hà,root/tinhquangtri/thixadongha/phuong5
4546119351,Phường Đông Lương,4546100000,3,1,0,1,phuong dong luong,Thị xã Đông Hà,root/tinhquangtri/thixadongha/phuongdongluong
4546119354,Phường 3,4546100000,3,1,0,1,phuong 3,Thị xã Đông Hà,root/tinhquangtri/thixadongha/phuong3
4546200000,Thị xã Quảng Trị,4500000000,2,1,0,1,thi xa quang tri,Tỉnh Quảng Trị,root/tinhquangtri/thixaquangtri
4546219357,Phường 1,4546200000,3,1,0,1,phuong 1,Thị xã Quảng Trị,root/tinhquangtri/thixaquangtri/phuong1
4546219360,Phường 2,4546200000,3,1,0,1,phuong 2,Thị xã Quảng Trị,root/tinhquangtri/thixaquangtri/phuong2
4546400000,Huyện Vĩnh Linh,4500000000,2,1,0,1,huyen vinh linh,Tỉnh Quảng Trị,root/tinhquangtri/huyenvinhlinh
4546419363,Thị trấn Hồ Xá,4546400000,3,1,0,1,thi tran ho xa,Huyện Vĩnh Linh,root/tinhquangtri/huyenvinhlinh/thitranhoxa
4546419366,Thị trấn Bến Quan,4546400000,3,1,0,1,thi tran ben quan,Huyện Vĩnh Linh,root/tinhquangtri/huyenvinhlinh/thitranbenquan
4546419369,Xã Vĩnh Thái,4546400000,3,1,0,1,xa vinh thai,Huyện Vĩnh Linh,root/tinhquangtri/huyenvinhlinh/xavinhthai
4546419372,Xã Vĩnh Tú,4546400000,3,1,0,1,xa vinh tu,Huyện Vĩnh Linh,root/tinhquangtri/huyenvinhlinh/xavinhtu
4546419375,Xã Vĩnh Chấp,4546400000,3,1,0,1,xa vinh chap,Huyện Vĩnh Linh,root/tinhquangtri/huyenvinhlinh/xavinhchap
4546419378,Xã Vĩnh Trung,4546400000,3,1,0,1,xa vinh trung,Huyện Vĩnh Linh,root/tinhquangtri/huyenvinhlinh/xavinhtrung
4546419381,Xã Vĩnh Kim,4546400000,3,1,0,1,xa vinh kim,Huyện Vĩnh Linh,root/tinhquangtri/huyenvinhlinh/xavinhkim
4546419384,Xã Vĩnh Thạch,4546400000,3,1,0,1,xa vinh thach,Huyện Vĩnh Linh,root/tinhquangtri/huyenvinhlinh/xavinhthach
4546419387,Xã Vĩnh Long,4546400000,3,1,0,1,xa vinh long,Huyện Vĩnh Linh,root/tinhquangtri/huyenvinhlinh/xavinhlong
4546419390,Xã Vĩnh Nam,4546400000,3,1,0,1,xa vinh nam,Huyện Vĩnh Linh,root/tinhquangtri/huyenvinhlinh/xavinhnam
4546419393,Xã Vĩnh Khê,4546400000,3,1,0,1,xa vinh khe,Huyện Vĩnh Linh,root/tinhquangtri/huyenvinhlinh/xavinhkhe
4546419396,Xã Vĩnh Hòa,4546400000,3,1,0,1,xa vinh hoa,Huyện Vĩnh Linh,root/tinhquangtri/huyenvinhlinh/xavinhhoa
4546419399,Xã Vĩnh Hiền,4546400000,3,1,0,1,xa vinh hien,Huyện Vĩnh Linh,root/tinhquangtri/huyenvinhlinh/xavinhhien
4546419402,Xã Vĩnh Thủy,4546400000,3,1,0,1,xa vinh thuy,Huyện Vĩnh Linh,root/tinhquangtri/huyenvinhlinh/xavinhthuy
4546419405,Xã Vĩnh Lâm,4546400000,3,1,0,1,xa vinh lam,Huyện Vĩnh Linh,root/tinhquangtri/huyenvinhlinh/xavinhlam
4546419408,Xã Vĩnh Thành,4546400000,3,1,0,1,xa vinh thanh,Huyện Vĩnh Linh,root/tinhquangtri/huyenvinhlinh/xavinhthanh
4546419411,Xã Vĩnh Tân,4546400000,3,1,0,1,xa vinh tan,Huyện Vĩnh Linh,root/tinhquangtri/huyenvinhlinh/xavinhtan
4546419414,Xã Vĩnh Quang,4546400000,3,1,0,1,xa vinh quang,Huyện Vĩnh Linh,root/tinhquangtri/huyenvinhlinh/xavinhquang
4546419417,Xã Vĩnh Hà,4546400000,3,1,0,1,xa vinh ha,Huyện Vĩnh Linh,root/tinhquangtri/huyenvinhlinh/xavinhha
4546419420,Xã Vĩnh Sơn,4546400000,3,1,0,1,xa vinh son,Huyện Vĩnh Linh,root/tinhquangtri/huyenvinhlinh/xavinhson
4546419423,Xã Vĩnh Giang,4546400000,3,1,0,1,xa vinh giang,Huyện Vĩnh Linh,root/tinhquangtri/huyenvinhlinh/xavinhgiang
4546419426,Xã Vĩnh Ô,4546400000,3,1,0,1,xa vinh o,Huyện Vĩnh Linh,root/tinhquangtri/huyenvinhlinh/xavinho
4546500000,Huyện Hướng Hóa,4500000000,2,1,0,1,huyen huong hoa,Tỉnh Quảng Trị,root/tinhquangtri/huyenhuonghoa
4546519429,Thị trấn Khe Sanh,4546500000,3,1,0,1,thi tran khe sanh,Huyện Hướng Hóa,root/tinhquangtri/huyenhuonghoa/thitrankhesanh
4546519432,Thị trấn Lao Bảo,4546500000,3,1,0,1,thi tran lao bao,Huyện Hướng Hóa,root/tinhquangtri/huyenhuonghoa/thitranlaobao
4546519435,Xã Hướng Lập,4546500000,3,1,0,1,xa huong lap,Huyện Hướng Hóa,root/tinhquangtri/huyenhuonghoa/xahuonglap
4546519438,Xã Hướng Việt,4546500000,3,1,0,1,xa huong viet,Huyện Hướng Hóa,root/tinhquangtri/huyenhuonghoa/xahuongviet
4546519441,Xã Hướng Phùng,4546500000,3,1,0,1,xa huong phung,Huyện Hướng Hóa,root/tinhquangtri/huyenhuonghoa/xahuongphung
4546519444,Xã Hướng Sơn,4546500000,3,1,0,1,xa huong son,Huyện Hướng Hóa,root/tinhquangtri/huyenhuonghoa/xahuongson
4546519447,Xã Hướng Linh,4546500000,3,1,0,1,xa huong linh,Huyện Hướng Hóa,root/tinhquangtri/huyenhuonghoa/xahuonglinh
4546519450,Xã Tân Hợp,4546500000,3,1,0,1,xa tan hop,Huyện Hướng Hóa,root/tinhquangtri/huyenhuonghoa/xatanhop
4546519453,Xã Hướng Tân,4546500000,3,1,0,1,xa huong tan,Huyện Hướng Hóa,root/tinhquangtri/huyenhuonghoa/xahuongtan
4546519456,Xã Tân Thành,4546500000,3,1,0,1,xa tan thanh,Huyện Hướng Hóa,root/tinhquangtri/huyenhuonghoa/xatanthanh
4546519459,Xã Tân Long,4546500000,3,1,0,1,xa tan long,Huyện Hướng Hóa,root/tinhquangtri/huyenhuonghoa/xatanlong
4546519462,Xã Tân Lập,4546500000,3,1,0,1,xa tan lap,Huyện Hướng Hóa,root/tinhquangtri/huyenhuonghoa/xatanlap
4546519465,Xã Tân Liên,4546500000,3,1,0,1,xa tan lien,Huyện Hướng Hóa,root/tinhquangtri/huyenhuonghoa/xatanlien
4546519468,Xã Húc,4546500000,3,1,0,1,xa huc,Huyện Hướng Hóa,root/tinhquangtri/huyenhuonghoa/xahuc
4546519471,Xã Thuận,4546500000,3,1,0,1,xa thuan,Huyện Hướng Hóa,root/tinhquangtri/huyenhuonghoa/xathuan
4546519474,Xã Hướng Lộc,4546500000,3,1,0,1,xa huong loc,Huyện Hướng Hóa,root/tinhquangtri/huyenhuonghoa/xahuongloc
4546519477,Xã Ba Tầng,4546500000,3,1,0,1,xa ba tang,Huyện Hướng Hóa,root/tinhquangtri/huyenhuonghoa/xabatang
4546519480,Xã Thanh,4546500000,3,1,0,1,xa thanh,Huyện Hướng Hóa,root/tinhquangtri/huyenhuonghoa/xathanh
4546519483,Xã  A Dơi,4546500000,3,1,0,1,xa  a doi,Huyện Hướng Hóa,root/tinhquangtri/huyenhuonghoa/xaadoi
4546519486,Xã A Xing,4546500000,3,1,0,1,xa a xing,Huyện Hướng Hóa,root/tinhquangtri/huyenhuonghoa/xaaxing
4546519489,Xã A Túc,4546500000,3,1,0,1,xa a tuc,Huyện Hướng Hóa,root/tinhquangtri/huyenhuonghoa/xaatuc
4546519492,Xã Xy,4546500000,3,1,0,1,xa xy,Huyện Hướng Hóa,root/tinhquangtri/huyenhuonghoa/xaxy
4546600000,Huyện Gio Linh,4500000000,2,1,0,1,huyen gio linh,Tỉnh Quảng Trị,root/tinhquangtri/huyengiolinh
4546619495,Thị trấn Gio Linh,4546600000,3,1,0,1,thi tran gio linh,Huyện Gio Linh,root/tinhquangtri/huyengiolinh/thitrangiolinh
4546619496,Thị trấn Cửa Việt,4546600000,3,1,0,1,thi tran cua viet,Huyện Gio Linh,root/tinhquangtri/huyengiolinh/thitrancuaviet
4546619498,Xã Trung Giang,4546600000,3,1,0,1,xa trung giang,Huyện Gio Linh,root/tinhquangtri/huyengiolinh/xatrunggiang
4546619501,Xã Trung Hải,4546600000,3,1,0,1,xa trung hai,Huyện Gio Linh,root/tinhquangtri/huyengiolinh/xatrunghai
4546619504,Xã Trung Sơn,4546600000,3,1,0,1,xa trung son,Huyện Gio Linh,root/tinhquangtri/huyengiolinh/xatrungson
4546619507,Xã Gio Phong,4546600000,3,1,0,1,xa gio phong,Huyện Gio Linh,root/tinhquangtri/huyengiolinh/xagiophong
4546619510,Xã Gio Mỹ,4546600000,3,1,0,1,xa gio my,Huyện Gio Linh,root/tinhquangtri/huyengiolinh/xagiomy
4546619513,Xã Vĩnh Trường,4546600000,3,1,0,1,xa vinh truong,Huyện Gio Linh,root/tinhquangtri/huyengiolinh/xavinhtruong
4546619516,Xã Gio Bình,4546600000,3,1,0,1,xa gio binh,Huyện Gio Linh,root/tinhquangtri/huyengiolinh/xagiobinh
4546619519,Xã Gio Hải,4546600000,3,1,0,1,xa gio hai,Huyện Gio Linh,root/tinhquangtri/huyengiolinh/xagiohai
4546619522,Xã Gio An,4546600000,3,1,0,1,xa gio an,Huyện Gio Linh,root/tinhquangtri/huyengiolinh/xagioan
4546619525,Xã Gio Châu,4546600000,3,1,0,1,xa gio chau,Huyện Gio Linh,root/tinhquangtri/huyengiolinh/xagiochau
4546619528,Xã Gio Thành,4546600000,3,1,0,1,xa gio thanh,Huyện Gio Linh,root/tinhquangtri/huyengiolinh/xagiothanh
4546619531,Xã Gio Việt,4546600000,3,1,0,1,xa gio viet,Huyện Gio Linh,root/tinhquangtri/huyengiolinh/xagioviet
4546619534,Xã Linh Thượng,4546600000,3,1,0,1,xa linh thuong,Huyện Gio Linh,root/tinhquangtri/huyengiolinh/xalinhthuong
4546619537,Xã Gio Sơn,4546600000,3,1,0,1,xa gio son,Huyện Gio Linh,root/tinhquangtri/huyengiolinh/xagioson
4546619540,Xã Gio Hòa,4546600000,3,1,0,1,xa gio hoa,Huyện Gio Linh,root/tinhquangtri/huyengiolinh/xagiohoa
4546619543,Xã Gio Mai,4546600000,3,1,0,1,xa gio mai,Huyện Gio Linh,root/tinhquangtri/huyengiolinh/xagiomai
4546619546,Xã Hải Thái,4546600000,3,1,0,1,xa hai thai,Huyện Gio Linh,root/tinhquangtri/huyengiolinh/xahaithai
4546619549,Xã Linh Hải,4546600000,3,1,0,1,xa linh hai,Huyện Gio Linh,root/tinhquangtri/huyengiolinh/xalinhhai
4546619552,Xã Gio Quang,4546600000,3,1,0,1,xa gio quang,Huyện Gio Linh,root/tinhquangtri/huyengiolinh/xagioquang
4546700000,Huyện Đa Krông,4500000000,2,1,0,1,huyen da krong,Tỉnh Quảng Trị,root/tinhquangtri/huyendakrong
4546719555,Thị trấn Krông Klang,4546700000,3,1,0,1,thi tran krong klang,Huyện Đa Krông,root/tinhquangtri/huyendakrong/thitrankrongklang
4546719558,Xã Mò ó,4546700000,3,1,0,1,xa mo o,Huyện Đa Krông,root/tinhquangtri/huyendakrong/xamoo
4546719561,Xã Hướng Hiệp,4546700000,3,1,0,1,xa huong hiep,Huyện Đa Krông,root/tinhquangtri/huyendakrong/xahuonghiep
4546719564,Xã Đa Krông,4546700000,3,1,0,1,xa da krong,Huyện Đa Krông,root/tinhquangtri/huyendakrong/xadakrong
4546719567,Xã Triệu Nguyên,4546700000,3,1,0,1,xa trieu nguyen,Huyện Đa Krông,root/tinhquangtri/huyendakrong/xatrieunguyen
4546719570,Xã Ba Lòng,4546700000,3,1,0,1,xa ba long,Huyện Đa Krông,root/tinhquangtri/huyendakrong/xabalong
4546719573,Xã Hải Phúc,4546700000,3,1,0,1,xa hai phuc,Huyện Đa Krông,root/tinhquangtri/huyendakrong/xahaiphuc
4546719576,Xã Ba Nang,4546700000,3,1,0,1,xa ba nang,Huyện Đa Krông,root/tinhquangtri/huyendakrong/xabanang
4546719579,Xã Tà Long,4546700000,3,1,0,1,xa ta long,Huyện Đa Krông,root/tinhquangtri/huyendakrong/xatalong
4546719582,Xã Húc Nghì,4546700000,3,1,0,1,xa huc nghi,Huyện Đa Krông,root/tinhquangtri/huyendakrong/xahucnghi
4546719585,Xã A Vao,4546700000,3,1,0,1,xa a vao,Huyện Đa Krông,root/tinhquangtri/huyendakrong/xaavao
4546719588,Xã Tà Rụt,4546700000,3,1,0,1,xa ta rut,Huyện Đa Krông,root/tinhquangtri/huyendakrong/xatarut
4546719591,Xã A Bung,4546700000,3,1,0,1,xa a bung,Huyện Đa Krông,root/tinhquangtri/huyendakrong/xaabung
4546719594,Xã A Ngo,4546700000,3,1,0,1,xa a ngo,Huyện Đa Krông,root/tinhquangtri/huyendakrong/xaango
4546800000,Huyện Cam Lộ,4500000000,2,1,0,1,huyen cam lo,Tỉnh Quảng Trị,root/tinhquangtri/huyencamlo
4546819597,Thị trấn Cam Lộ,4546800000,3,1,0,1,thi tran cam lo,Huyện Cam Lộ,root/tinhquangtri/huyencamlo/thitrancamlo
4546819600,Xã Cam Tuyền,4546800000,3,1,0,1,xa cam tuyen,Huyện Cam Lộ,root/tinhquangtri/huyencamlo/xacamtuyen
4546819603,Xã Cam An,4546800000,3,1,0,1,xa cam an,Huyện Cam Lộ,root/tinhquangtri/huyencamlo/xacaman
4546819606,Xã Cam Thủy,4546800000,3,1,0,1,xa cam thuy,Huyện Cam Lộ,root/tinhquangtri/huyencamlo/xacamthuy
4546819609,Xã Cam Thanh,4546800000,3,1,0,1,xa cam thanh,Huyện Cam Lộ,root/tinhquangtri/huyencamlo/xacamthanh
4546819612,Xã Cam Thành,4546800000,3,1,0,1,xa cam thanh,Huyện Cam Lộ,root/tinhquangtri/huyencamlo/xacamthanh
4546819615,Xã Cam Hiếu,4546800000,3,1,0,1,xa cam hieu,Huyện Cam Lộ,root/tinhquangtri/huyencamlo/xacamhieu
4546819618,Xã Cam Chính,4546800000,3,1,0,1,xa cam chinh,Huyện Cam Lộ,root/tinhquangtri/huyencamlo/xacamchinh
4546819621,Xã Cam Nghĩa,4546800000,3,1,0,1,xa cam nghia,Huyện Cam Lộ,root/tinhquangtri/huyencamlo/xacamnghia
4546900000,Huyện Triệu Phong,4500000000,2,1,0,1,huyen trieu phong,Tỉnh Quảng Trị,root/tinhquangtri/huyentrieuphong
4546919624,Thị trấn ái Tử,4546900000,3,1,0,1,thi tran ai tu,Huyện Triệu Phong,root/tinhquangtri/huyentrieuphong/thitranaitu
4546919627,Xã Triệu An,4546900000,3,1,0,1,xa trieu an,Huyện Triệu Phong,root/tinhquangtri/huyentrieuphong/xatrieuan
4546919630,Xã Triệu Vân,4546900000,3,1,0,1,xa trieu van,Huyện Triệu Phong,root/tinhquangtri/huyentrieuphong/xatrieuvan
4546919633,Xã Triệu Phước,4546900000,3,1,0,1,xa trieu phuoc,Huyện Triệu Phong,root/tinhquangtri/huyentrieuphong/xatrieuphuoc
4546919636,Xã Triệu Độ,4546900000,3,1,0,1,xa trieu do,Huyện Triệu Phong,root/tinhquangtri/huyentrieuphong/xatrieudo
4546919639,Xã Triệu Trạch,4546900000,3,1,0,1,xa trieu trach,Huyện Triệu Phong,root/tinhquangtri/huyentrieuphong/xatrieutrach
4546919642,Xã Triệu Thuận,4546900000,3,1,0,1,xa trieu thuan,Huyện Triệu Phong,root/tinhquangtri/huyentrieuphong/xatrieuthuan
4546919645,Xã Triệu Đại,4546900000,3,1,0,1,xa trieu dai,Huyện Triệu Phong,root/tinhquangtri/huyentrieuphong/xatrieudai
4546919648,Xã Triệu Hòa,4546900000,3,1,0,1,xa trieu hoa,Huyện Triệu Phong,root/tinhquangtri/huyentrieuphong/xatrieuhoa
4546919651,Xã Triệu Lăng,4546900000,3,1,0,1,xa trieu lang,Huyện Triệu Phong,root/tinhquangtri/huyentrieuphong/xatrieulang
4546919654,Xã Triệu Sơn,4546900000,3,1,0,1,xa trieu son,Huyện Triệu Phong,root/tinhquangtri/huyentrieuphong/xatrieuson
4546919657,Xã Triệu Long,4546900000,3,1,0,1,xa trieu long,Huyện Triệu Phong,root/tinhquangtri/huyentrieuphong/xatrieulong
4546919660,Xã Triệu Tài,4546900000,3,1,0,1,xa trieu tai,Huyện Triệu Phong,root/tinhquangtri/huyentrieuphong/xatrieutai
4546919663,Xã Triệu Đông,4546900000,3,1,0,1,xa trieu dong,Huyện Triệu Phong,root/tinhquangtri/huyentrieuphong/xatrieudong
4546919666,Xã Triệu Trung,4546900000,3,1,0,1,xa trieu trung,Huyện Triệu Phong,root/tinhquangtri/huyentrieuphong/xatrieutrung
4546919669,Xã Triệu ái,4546900000,3,1,0,1,xa trieu ai,Huyện Triệu Phong,root/tinhquangtri/huyentrieuphong/xatrieuai
4546919672,Xã Triệu Thượng,4546900000,3,1,0,1,xa trieu thuong,Huyện Triệu Phong,root/tinhquangtri/huyentrieuphong/xatrieuthuong
4546919675,Xã Triệu Giang,4546900000,3,1,0,1,xa trieu giang,Huyện Triệu Phong,root/tinhquangtri/huyentrieuphong/xatrieugiang
4546919678,Xã Triệu Thành,4546900000,3,1,0,1,xa trieu thanh,Huyện Triệu Phong,root/tinhquangtri/huyentrieuphong/xatrieuthanh
4547000000,Huyện Hải Lăng,4500000000,2,1,0,1,huyen hai lang,Tỉnh Quảng Trị,root/tinhquangtri/huyenhailang
4547019681,Thị trấn Hải Lăng,4547000000,3,1,0,1,thi tran hai lang,Huyện Hải Lăng,root/tinhquangtri/huyenhailang/thitranhailang
4547019684,Xã Hải An,4547000000,3,1,0,1,xa hai an,Huyện Hải Lăng,root/tinhquangtri/huyenhailang/xahaian
4547019687,Xã Hải Ba,4547000000,3,1,0,1,xa hai ba,Huyện Hải Lăng,root/tinhquangtri/huyenhailang/xahaiba
4547019690,Xã Hải Xuân,4547000000,3,1,0,1,xa hai xuan,Huyện Hải Lăng,root/tinhquangtri/huyenhailang/xahaixuan
4547019693,Xã Hải Quy,4547000000,3,1,0,1,xa hai quy,Huyện Hải Lăng,root/tinhquangtri/huyenhailang/xahaiquy
4547019696,Xã Hải Quế,4547000000,3,1,0,1,xa hai que,Huyện Hải Lăng,root/tinhquangtri/huyenhailang/xahaique
4547019699,Xã Hải Vĩnh,4547000000,3,1,0,1,xa hai vinh,Huyện Hải Lăng,root/tinhquangtri/huyenhailang/xahaivinh
4547019702,Xã Hải Phú,4547000000,3,1,0,1,xa hai phu,Huyện Hải Lăng,root/tinhquangtri/huyenhailang/xahaiphu
4547019705,Xã Hải Lệ,4547000000,3,1,0,1,xa hai le,Huyện Hải Lăng,root/tinhquangtri/huyenhailang/xahaile
4547019708,Xã Hải Thượng,4547000000,3,1,0,1,xa hai thuong,Huyện Hải Lăng,root/tinhquangtri/huyenhailang/xahaithuong
4547019711,Xã Hải Dương,4547000000,3,1,0,1,xa hai duong,Huyện Hải Lăng,root/tinhquangtri/huyenhailang/xahaiduong
4547019714,Xã Hải Thiện,4547000000,3,1,0,1,xa hai thien,Huyện Hải Lăng,root/tinhquangtri/huyenhailang/xahaithien
4547019717,Xã Hải Lâm,4547000000,3,1,0,1,xa hai lam,Huyện Hải Lăng,root/tinhquangtri/huyenhailang/xahailam
4547019720,Xã Hải Thành,4547000000,3,1,0,1,xa hai thanh,Huyện Hải Lăng,root/tinhquangtri/huyenhailang/xahaithanh
4547019723,Xã Hải Hòa,4547000000,3,1,0,1,xa hai hoa,Huyện Hải Lăng,root/tinhquangtri/huyenhailang/xahaihoa
4547019726,Xã Hải Tân,4547000000,3,1,0,1,xa hai tan,Huyện Hải Lăng,root/tinhquangtri/huyenhailang/xahaitan
4547019729,Xã Hải Trường,4547000000,3,1,0,1,xa hai truong,Huyện Hải Lăng,root/tinhquangtri/huyenhailang/xahaitruong
4547019732,Xã Hải Thọ,4547000000,3,1,0,1,xa hai tho,Huyện Hải Lăng,root/tinhquangtri/huyenhailang/xahaitho
4547019735,Xã Hải Sơn,4547000000,3,1,0,1,xa hai son,Huyện Hải Lăng,root/tinhquangtri/huyenhailang/xahaison
4547019738,Xã Hải Chánh,4547000000,3,1,0,1,xa hai chanh,Huyện Hải Lăng,root/tinhquangtri/huyenhailang/xahaichanh
4547019741,Xã Hải Khê,4547000000,3,1,0,1,xa hai khe,Huyện Hải Lăng,root/tinhquangtri/huyenhailang/xahaikhe
4547100000,Huyện đảo Cồn Cỏ,4500000000,2,1,0,1,huyen dao con co,Tỉnh Quảng Trị,root/tinhquangtri/huyendaoconco
4600000000,Tỉnh Thừa Thiên Huế,9999999999,1,1,0,1,tinh thua thien hue,Các Tỉnh Thành,root/tinhthuathienhue
4647400000,Thành phố Huế,4600000000,2,1,0,1,thanh pho hue,Tỉnh Thừa Thiên Huế,root/tinhthuathienhue/thanhphohue
4647419744,Phường Phú Thuận,4647400000,3,1,0,1,phuong phu thuan,Thành phố Huế,root/tinhthuathienhue/thanhphohue/phuongphuthuan
4647419747,Phường Phú Bình,4647400000,3,1,0,1,phuong phu binh,Thành phố Huế,root/tinhthuathienhue/thanhphohue/phuongphubinh
4647419750,Phường Tây Lộc,4647400000,3,1,0,1,phuong tay loc,Thành phố Huế,root/tinhthuathienhue/thanhphohue/phuongtayloc
4647419753,Phường Thuận Lộc,4647400000,3,1,0,1,phuong thuan loc,Thành phố Huế,root/tinhthuathienhue/thanhphohue/phuongthuanloc
4647419756,Phường Phú Hiệp,4647400000,3,1,0,1,phuong phu hiep,Thành phố Huế,root/tinhthuathienhue/thanhphohue/phuongphuhiep
4647419759,Phường Phú Hậu,4647400000,3,1,0,1,phuong phu hau,Thành phố Huế,root/tinhthuathienhue/thanhphohue/phuongphuhau
4647419762,Phường Thuận Hòa,4647400000,3,1,0,1,phuong thuan hoa,Thành phố Huế,root/tinhthuathienhue/thanhphohue/phuongthuanhoa
4647419765,Phường Thuận Thành,4647400000,3,1,0,1,phuong thuan thanh,Thành phố Huế,root/tinhthuathienhue/thanhphohue/phuongthuanthanh
4647419768,Phường Phú Hòa,4647400000,3,1,0,1,phuong phu hoa,Thành phố Huế,root/tinhthuathienhue/thanhphohue/phuongphuhoa
4647419771,Phường Phú Cát,4647400000,3,1,0,1,phuong phu cat,Thành phố Huế,root/tinhthuathienhue/thanhphohue/phuongphucat
4647419774,Phường Kim Long,4647400000,3,1,0,1,phuong kim long,Thành phố Huế,root/tinhthuathienhue/thanhphohue/phuongkimlong
4647419777,Phường Vĩ Dạ,4647400000,3,1,0,1,phuong vi da,Thành phố Huế,root/tinhthuathienhue/thanhphohue/phuongvida
4647419780,Phường Phường Đúc,4647400000,3,1,0,1,phuong phuong duc,Thành phố Huế,root/tinhthuathienhue/thanhphohue/phuongphuongduc
4647419783,Phường Vĩnh Ninh,4647400000,3,1,0,1,phuong vinh ninh,Thành phố Huế,root/tinhthuathienhue/thanhphohue/phuongvinhninh
4647419786,Phường Phú Hội,4647400000,3,1,0,1,phuong phu hoi,Thành phố Huế,root/tinhthuathienhue/thanhphohue/phuongphuhoi
4647419789,Phường Phú Nhuận,4647400000,3,1,0,1,phuong phu nhuan,Thành phố Huế,root/tinhthuathienhue/thanhphohue/phuongphunhuan
4647419792,Phường Xuân Phú,4647400000,3,1,0,1,phuong xuan phu,Thành phố Huế,root/tinhthuathienhue/thanhphohue/phuongxuanphu
4647419795,Phường Trường An,4647400000,3,1,0,1,phuong truong an,Thành phố Huế,root/tinhthuathienhue/thanhphohue/phuongtruongan
4647419798,Phường Phước Vĩnh,4647400000,3,1,0,1,phuong phuoc vinh,Thành phố Huế,root/tinhthuathienhue/thanhphohue/phuongphuocvinh
4647419801,Phường An Cựu,4647400000,3,1,0,1,phuong an cuu,Thành phố Huế,root/tinhthuathienhue/thanhphohue/phuongancuu
4647419804,Xã Hương Sơ,4647400000,3,1,0,1,xa huong so,Thành phố Huế,root/tinhthuathienhue/thanhphohue/xahuongso
4647419807,Xã Thủy Biều,4647400000,3,1,0,1,xa thuy bieu,Thành phố Huế,root/tinhthuathienhue/thanhphohue/xathuybieu
4647419810,Xã Hương Long,4647400000,3,1,0,1,xa huong long,Thành phố Huế,root/tinhthuathienhue/thanhphohue/xahuonglong
4647419813,Xã Thủy Xuân,4647400000,3,1,0,1,xa thuy xuan,Thành phố Huế,root/tinhthuathienhue/thanhphohue/xathuyxuan
4647419816,Xã Thủy An,4647400000,3,1,0,1,xa thuy an,Thành phố Huế,root/tinhthuathienhue/thanhphohue/xathuyan
4647600000,Huyện Phong Điền,4600000000,2,1,0,1,huyen phong dien,Tỉnh Thừa Thiên Huế,root/tinhthuathienhue/huyenphongdien
4647619819,Thị trấn Phong Điền,4647600000,3,1,0,1,thi tran phong dien,Huyện Phong Điền,root/tinhthuathienhue/huyenphongdien/thitranphongdien
4647619822,Xã Điền Hương,4647600000,3,1,0,1,xa dien huong,Huyện Phong Điền,root/tinhthuathienhue/huyenphongdien/xadienhuong
4647619825,Xã Điền Môn,4647600000,3,1,0,1,xa dien mon,Huyện Phong Điền,root/tinhthuathienhue/huyenphongdien/xadienmon
4647619828,Xã Điền Lộc,4647600000,3,1,0,1,xa dien loc,Huyện Phong Điền,root/tinhthuathienhue/huyenphongdien/xadienloc
4647619831,Xã Phong Bình,4647600000,3,1,0,1,xa phong binh,Huyện Phong Điền,root/tinhthuathienhue/huyenphongdien/xaphongbinh
4647619834,Xã Điền Hòa,4647600000,3,1,0,1,xa dien hoa,Huyện Phong Điền,root/tinhthuathienhue/huyenphongdien/xadienhoa
4647619837,Xã Phong Chương,4647600000,3,1,0,1,xa phong chuong,Huyện Phong Điền,root/tinhthuathienhue/huyenphongdien/xaphongchuong
4647619840,Xã Phong Hải,4647600000,3,1,0,1,xa phong hai,Huyện Phong Điền,root/tinhthuathienhue/huyenphongdien/xaphonghai
4647619843,Xã Điền Hải,4647600000,3,1,0,1,xa dien hai,Huyện Phong Điền,root/tinhthuathienhue/huyenphongdien/xadienhai
4647619846,Xã Phong Hòa,4647600000,3,1,0,1,xa phong hoa,Huyện Phong Điền,root/tinhthuathienhue/huyenphongdien/xaphonghoa
4647619849,Xã Phong Thu,4647600000,3,1,0,1,xa phong thu,Huyện Phong Điền,root/tinhthuathienhue/huyenphongdien/xaphongthu
4647619852,Xã Phong Hiền,4647600000,3,1,0,1,xa phong hien,Huyện Phong Điền,root/tinhthuathienhue/huyenphongdien/xaphonghien
4647619855,Xã Phong Mỹ,4647600000,3,1,0,1,xa phong my,Huyện Phong Điền,root/tinhthuathienhue/huyenphongdien/xaphongmy
4647619858,Xã Phong An,4647600000,3,1,0,1,xa phong an,Huyện Phong Điền,root/tinhthuathienhue/huyenphongdien/xaphongan
4647619861,Xã Phong Xuân,4647600000,3,1,0,1,xa phong xuan,Huyện Phong Điền,root/tinhthuathienhue/huyenphongdien/xaphongxuan
4647619864,Xã Phong Sơn,4647600000,3,1,0,1,xa phong son,Huyện Phong Điền,root/tinhthuathienhue/huyenphongdien/xaphongson
4647700000,Huyện Quảng Điền,4600000000,2,1,0,1,huyen quang dien,Tỉnh Thừa Thiên Huế,root/tinhthuathienhue/huyenquangdien
4647719867,Thị trấn Sịa,4647700000,3,1,0,1,thi tran sia,Huyện Quảng Điền,root/tinhthuathienhue/huyenquangdien/thitransia
